# =========================================
# Dataset
# Developed by: Shahab Fatemi
# Date: 2024-04-20
# Features: 
#    - R (radial distance) in (m),
#    - Theta (polar angle) in (rad),
#    - Phi (gravitational potential) in (J/kg).
#
# The data is generated for educational purposes only.
#
# MIT License — Shahab Fatemi (2025); 
# For use in the Machine Learning in Physics course, Umeå University, Sweden 
# See the full license text in the parent folder.
# =========================================
R [meter],Theta [radian],Phi [J/kg]
7.045000E+07,5.3947E-01,-8.331445E+07
7.147473E+07,5.3947E-01,-7.983458E+07
7.249945E+07,5.3947E-01,-7.903454E+07
7.352418E+07,5.3947E-01,-7.866542E+07
7.454891E+07,5.3947E-01,-7.764922E+07
7.557364E+07,5.3947E-01,-7.798474E+07
7.659836E+07,5.3947E-01,-7.427642E+07
7.762309E+07,5.3947E-01,-7.525271E+07
7.864782E+07,5.3947E-01,-7.347948E+07
7.967255E+07,5.3947E-01,-7.155228E+07
8.069727E+07,5.3947E-01,-7.029990E+07
8.172200E+07,5.3947E-01,-6.936302E+07
8.274673E+07,5.3947E-01,-7.001849E+07
8.377145E+07,5.3947E-01,-7.085973E+07
8.479618E+07,5.3947E-01,-6.934604E+07
8.582091E+07,5.3947E-01,-6.748535E+07
8.684564E+07,5.3947E-01,-6.856283E+07
8.787036E+07,5.3947E-01,-6.532604E+07
8.889509E+07,5.3947E-01,-6.643528E+07
8.991982E+07,5.3947E-01,-6.549649E+07
9.094455E+07,5.3947E-01,-6.308098E+07
9.196927E+07,5.3947E-01,-6.155382E+07
9.299400E+07,5.3947E-01,-6.096478E+07
9.401873E+07,5.3947E-01,-6.213327E+07
9.504345E+07,5.3947E-01,-6.087962E+07
9.606818E+07,5.3947E-01,-6.028436E+07
9.709291E+07,5.3947E-01,-6.119950E+07
9.811764E+07,5.3947E-01,-5.937211E+07
9.914236E+07,5.3947E-01,-6.061019E+07
1.001671E+08,5.3947E-01,-5.745935E+07
1.011918E+08,5.3947E-01,-5.958563E+07
1.022165E+08,5.3947E-01,-5.474596E+07
1.032413E+08,5.3947E-01,-5.535312E+07
1.042660E+08,5.3947E-01,-5.493616E+07
1.052907E+08,5.3947E-01,-5.487886E+07
1.063155E+08,5.3947E-01,-5.491020E+07
1.073402E+08,5.3947E-01,-5.259536E+07
1.083649E+08,5.3947E-01,-5.271637E+07
1.093896E+08,5.3947E-01,-5.229323E+07
1.104144E+08,5.3947E-01,-5.193499E+07
1.114391E+08,5.3947E-01,-5.137737E+07
1.124638E+08,5.3947E-01,-5.143555E+07
1.134885E+08,5.3947E-01,-5.230949E+07
1.145133E+08,5.3947E-01,-4.993928E+07
1.155380E+08,5.3947E-01,-5.027610E+07
1.165627E+08,5.3947E-01,-5.113860E+07
1.175875E+08,5.3947E-01,-5.017622E+07
1.186122E+08,5.3947E-01,-4.891462E+07
1.196369E+08,5.3947E-01,-4.904446E+07
1.206616E+08,5.3947E-01,-4.836973E+07
1.216864E+08,5.3947E-01,-4.717715E+07
1.227111E+08,5.3947E-01,-4.710441E+07
1.237358E+08,5.3947E-01,-4.690605E+07
1.247605E+08,5.3947E-01,-4.618743E+07
1.257853E+08,5.3947E-01,-4.617560E+07
1.268100E+08,5.3947E-01,-4.775534E+07
2.536200E+07,5.7120E-01,-2.287165E+08
2.638673E+07,5.7120E-01,-2.185846E+08
2.741145E+07,5.7120E-01,-2.119992E+08
2.843618E+07,5.7120E-01,-2.042705E+08
2.946091E+07,5.7120E-01,-1.960437E+08
3.048564E+07,5.7120E-01,-1.882728E+08
3.151036E+07,5.7120E-01,-1.844481E+08
3.253509E+07,5.7120E-01,-1.791185E+08
3.355982E+07,5.7120E-01,-1.721003E+08
3.458455E+07,5.7120E-01,-1.683424E+08
3.560927E+07,5.7120E-01,-1.637570E+08
3.663400E+07,5.7120E-01,-1.585711E+08
3.765873E+07,5.7120E-01,-1.549978E+08
3.868345E+07,5.7120E-01,-1.486990E+08
3.970818E+07,5.7120E-01,-1.454788E+08
4.073291E+07,5.7120E-01,-1.416504E+08
4.175764E+07,5.7120E-01,-1.359085E+08
4.278236E+07,5.7120E-01,-1.343377E+08
4.380709E+07,5.7120E-01,-1.315457E+08
4.483182E+07,5.7120E-01,-1.288225E+08
4.585655E+07,5.7120E-01,-1.255188E+08
4.688127E+07,5.7120E-01,-1.236905E+08
4.790600E+07,5.7120E-01,-1.241907E+08
4.893073E+07,5.7120E-01,-1.162236E+08
4.995545E+07,5.7120E-01,-1.151158E+08
5.098018E+07,5.7120E-01,-1.147629E+08
5.200491E+07,5.7120E-01,-1.105884E+08
5.302964E+07,5.7120E-01,-1.095255E+08
5.405436E+07,5.7120E-01,-1.091271E+08
5.507909E+07,5.7120E-01,-1.065822E+08
5.610382E+07,5.7120E-01,-1.025980E+08
5.712855E+07,5.7120E-01,-1.004887E+08
5.815327E+07,5.7120E-01,-9.956085E+07
5.917800E+07,5.7120E-01,-9.632686E+07
6.020273E+07,5.7120E-01,-9.540187E+07
6.122745E+07,5.7120E-01,-9.420571E+07
6.225218E+07,5.7120E-01,-9.361971E+07
6.327691E+07,5.7120E-01,-9.108346E+07
6.430164E+07,5.7120E-01,-9.028141E+07
6.532636E+07,5.7120E-01,-8.790870E+07
6.635109E+07,5.7120E-01,-8.666311E+07
6.737582E+07,5.7120E-01,-8.421661E+07
6.840055E+07,5.7120E-01,-8.501143E+07
6.942527E+07,5.7120E-01,-8.308888E+07
7.045000E+07,5.7120E-01,-8.144213E+07
7.147473E+07,5.7120E-01,-8.129197E+07
7.249945E+07,5.7120E-01,-8.193253E+07
7.352418E+07,5.7120E-01,-8.043955E+07
7.454891E+07,5.7120E-01,-7.779340E+07
7.557364E+07,5.7120E-01,-7.547378E+07
7.659836E+07,5.7120E-01,-7.672596E+07
7.762309E+07,5.7120E-01,-7.672139E+07
7.864782E+07,5.7120E-01,-7.394304E+07
7.967255E+07,5.7120E-01,-7.218073E+07
8.069727E+07,5.7120E-01,-7.429004E+07
8.172200E+07,5.7120E-01,-7.237424E+07
8.274673E+07,5.7120E-01,-6.971617E+07
8.377145E+07,5.7120E-01,-6.968797E+07
8.479618E+07,5.7120E-01,-6.791102E+07
8.582091E+07,5.7120E-01,-6.679224E+07
8.684564E+07,5.7120E-01,-6.750393E+07
8.787036E+07,5.7120E-01,-6.433815E+07
8.889509E+07,5.7120E-01,-6.294986E+07
8.991982E+07,5.7120E-01,-6.353247E+07
9.094455E+07,5.7120E-01,-6.373213E+07
9.196927E+07,5.7120E-01,-6.359775E+07
9.299400E+07,5.7120E-01,-6.371785E+07
9.401873E+07,5.7120E-01,-6.162905E+07
9.504345E+07,5.7120E-01,-6.128662E+07
9.606818E+07,5.7120E-01,-6.099166E+07
9.709291E+07,5.7120E-01,-6.011277E+07
9.811764E+07,5.7120E-01,-6.021973E+07
9.914236E+07,5.7120E-01,-5.953542E+07
1.001671E+08,5.7120E-01,-5.690864E+07
1.011918E+08,5.7120E-01,-5.595371E+07
1.022165E+08,5.7120E-01,-5.680636E+07
1.032413E+08,5.7120E-01,-5.558173E+07
1.042660E+08,5.7120E-01,-5.513117E+07
1.052907E+08,5.7120E-01,-5.282802E+07
1.063155E+08,5.7120E-01,-5.428943E+07
1.073402E+08,5.7120E-01,-5.561764E+07
1.083649E+08,5.7120E-01,-5.150873E+07
1.093896E+08,5.7120E-01,-5.094548E+07
1.104144E+08,5.7120E-01,-5.405376E+07
1.114391E+08,5.7120E-01,-5.166344E+07
1.124638E+08,5.7120E-01,-5.219300E+07
1.134885E+08,5.7120E-01,-4.994071E+07
1.145133E+08,5.7120E-01,-5.159775E+07
1.155380E+08,5.7120E-01,-4.979501E+07
1.165627E+08,5.7120E-01,-5.009532E+07
1.175875E+08,5.7120E-01,-4.825147E+07
1.186122E+08,5.7120E-01,-4.970856E+07
1.196369E+08,5.7120E-01,-4.957927E+07
1.206616E+08,5.7120E-01,-4.788929E+07
1.216864E+08,5.7120E-01,-4.638191E+07
1.227111E+08,5.7120E-01,-4.574971E+07
1.237358E+08,5.7120E-01,-4.674854E+07
1.247605E+08,5.7120E-01,-4.502523E+07
1.257853E+08,5.7120E-01,-4.734146E+07
1.268100E+08,5.7120E-01,-4.499044E+07
2.536200E+07,6.0293E-01,-2.271286E+08
2.638673E+07,6.0293E-01,-2.201300E+08
2.741145E+07,6.0293E-01,-2.130941E+08
2.843618E+07,6.0293E-01,-2.036914E+08
2.946091E+07,6.0293E-01,-1.963285E+08
3.048564E+07,6.0293E-01,-1.914645E+08
3.151036E+07,6.0293E-01,-1.840148E+08
3.253509E+07,6.0293E-01,-1.782002E+08
3.355982E+07,6.0293E-01,-1.730768E+08
3.458455E+07,6.0293E-01,-1.692249E+08
3.560927E+07,6.0293E-01,-1.621874E+08
3.663400E+07,6.0293E-01,-1.575042E+08
3.765873E+07,6.0293E-01,-1.534084E+08
3.868345E+07,6.0293E-01,-1.488122E+08
3.970818E+07,6.0293E-01,-1.450684E+08
4.073291E+07,6.0293E-01,-1.438674E+08
4.175764E+07,6.0293E-01,-1.379673E+08
4.278236E+07,6.0293E-01,-1.363071E+08
4.380709E+07,6.0293E-01,-1.333947E+08
4.483182E+07,6.0293E-01,-1.293445E+08
4.585655E+07,6.0293E-01,-1.264953E+08
4.688127E+07,6.0293E-01,-1.235148E+08
4.790600E+07,6.0293E-01,-1.202219E+08
4.893073E+07,6.0293E-01,-1.188810E+08
4.995545E+07,6.0293E-01,-1.149595E+08
5.098018E+07,6.0293E-01,-1.125667E+08
5.200491E+07,6.0293E-01,-1.134222E+08
5.302964E+07,6.0293E-01,-1.090064E+08
5.405436E+07,6.0293E-01,-1.082198E+08
5.507909E+07,6.0293E-01,-1.066667E+08
5.610382E+07,6.0293E-01,-1.039995E+08
5.712855E+07,6.0293E-01,-1.011993E+08
5.815327E+07,6.0293E-01,-9.960919E+07
5.917800E+07,6.0293E-01,-9.834789E+07
6.020273E+07,6.0293E-01,-9.776253E+07
6.122745E+07,6.0293E-01,-9.432721E+07
6.225218E+07,6.0293E-01,-9.303628E+07
6.327691E+07,6.0293E-01,-9.142858E+07
6.430164E+07,6.0293E-01,-8.908295E+07
6.532636E+07,6.0293E-01,-8.647824E+07
6.635109E+07,6.0293E-01,-8.612009E+07
6.737582E+07,6.0293E-01,-8.474022E+07
6.840055E+07,6.0293E-01,-8.290616E+07
6.942527E+07,6.0293E-01,-8.325463E+07
7.045000E+07,6.0293E-01,-8.189324E+07
7.147473E+07,6.0293E-01,-8.183591E+07
7.249945E+07,6.0293E-01,-8.114378E+07
7.352418E+07,6.0293E-01,-7.874473E+07
7.454891E+07,6.0293E-01,-7.825524E+07
7.557364E+07,6.0293E-01,-7.673875E+07
7.659836E+07,6.0293E-01,-7.566704E+07
7.762309E+07,6.0293E-01,-7.400772E+07
7.864782E+07,6.0293E-01,-7.426971E+07
7.967255E+07,6.0293E-01,-7.304138E+07
8.069727E+07,6.0293E-01,-7.229671E+07
8.172200E+07,6.0293E-01,-7.172034E+07
8.274673E+07,6.0293E-01,-6.774757E+07
8.377145E+07,6.0293E-01,-6.804482E+07
8.479618E+07,6.0293E-01,-6.865917E+07
8.582091E+07,6.0293E-01,-6.793093E+07
8.684564E+07,6.0293E-01,-6.614337E+07
8.787036E+07,6.0293E-01,-6.460902E+07
8.889509E+07,6.0293E-01,-6.641724E+07
8.991982E+07,6.0293E-01,-6.670059E+07
9.094455E+07,6.0293E-01,-6.433366E+07
9.196927E+07,6.0293E-01,-6.363316E+07
9.299400E+07,6.0293E-01,-6.131944E+07
9.401873E+07,6.0293E-01,-6.287379E+07
9.504345E+07,6.0293E-01,-6.026544E+07
9.606818E+07,6.0293E-01,-6.107942E+07
9.709291E+07,6.0293E-01,-6.033941E+07
9.811764E+07,6.0293E-01,-5.686859E+07
9.914236E+07,6.0293E-01,-5.993317E+07
1.001671E+08,6.0293E-01,-5.716545E+07
1.011918E+08,6.0293E-01,-5.864537E+07
1.022165E+08,6.0293E-01,-5.793648E+07
1.032413E+08,6.0293E-01,-5.508363E+07
1.042660E+08,6.0293E-01,-5.539462E+07
1.052907E+08,6.0293E-01,-5.383752E+07
1.063155E+08,6.0293E-01,-5.418465E+07
1.073402E+08,6.0293E-01,-5.307197E+07
1.083649E+08,6.0293E-01,-5.287549E+07
1.093896E+08,6.0293E-01,-5.238149E+07
1.104144E+08,6.0293E-01,-5.448467E+07
1.114391E+08,6.0293E-01,-5.116035E+07
1.124638E+08,6.0293E-01,-5.288637E+07
1.134885E+08,6.0293E-01,-5.078803E+07
1.145133E+08,6.0293E-01,-4.997311E+07
1.155380E+08,6.0293E-01,-4.988055E+07
1.165627E+08,6.0293E-01,-5.098994E+07
1.175875E+08,6.0293E-01,-5.085060E+07
1.186122E+08,6.0293E-01,-4.861215E+07
1.196369E+08,6.0293E-01,-4.872205E+07
1.206616E+08,6.0293E-01,-4.701957E+07
1.216864E+08,6.0293E-01,-4.753242E+07
1.227111E+08,6.0293E-01,-4.667428E+07
1.237358E+08,6.0293E-01,-4.770405E+07
1.247605E+08,6.0293E-01,-4.688593E+07
1.257853E+08,6.0293E-01,-4.404233E+07
1.268100E+08,6.0293E-01,-4.562621E+07
2.536200E+07,6.3467E-01,-2.280136E+08
2.638673E+07,6.3467E-01,-2.180368E+08
2.741145E+07,6.3467E-01,-2.116933E+08
2.843618E+07,6.3467E-01,-2.048217E+08
2.946091E+07,6.3467E-01,-1.971271E+08
3.048564E+07,6.3467E-01,-1.904763E+08
3.151036E+07,6.3467E-01,-1.846310E+08
3.253509E+07,6.3467E-01,-1.777387E+08
3.355982E+07,6.3467E-01,-1.729066E+08
3.458455E+07,6.3467E-01,-1.683073E+08
3.560927E+07,6.3467E-01,-1.620286E+08
3.663400E+07,6.3467E-01,-1.576537E+08
3.765873E+07,6.3467E-01,-1.528686E+08
3.868345E+07,6.3467E-01,-1.500240E+08
3.970818E+07,6.3467E-01,-1.448834E+08
4.073291E+07,6.3467E-01,-1.424947E+08
4.175764E+07,6.3467E-01,-1.376636E+08
4.278236E+07,6.3467E-01,-1.352484E+08
4.380709E+07,6.3467E-01,-1.312436E+08
4.483182E+07,6.3467E-01,-1.270543E+08
4.585655E+07,6.3467E-01,-1.268345E+08
4.688127E+07,6.3467E-01,-1.235653E+08
4.790600E+07,6.3467E-01,-1.217178E+08
4.893073E+07,6.3467E-01,-1.162317E+08
4.995545E+07,6.3467E-01,-1.174982E+08
5.098018E+07,6.3467E-01,-1.159133E+08
5.200491E+07,6.3467E-01,-1.104751E+08
5.302964E+07,6.3467E-01,-1.089488E+08
5.405436E+07,6.3467E-01,-1.084366E+08
5.507909E+07,6.3467E-01,-1.030162E+08
5.610382E+07,6.3467E-01,-1.037127E+08
5.712855E+07,6.3467E-01,-1.020943E+08
5.815327E+07,6.3467E-01,-9.939565E+07
5.917800E+07,6.3467E-01,-9.679559E+07
6.020273E+07,6.3467E-01,-9.617019E+07
6.122745E+07,6.3467E-01,-9.379855E+07
6.225218E+07,6.3467E-01,-9.326530E+07
6.327691E+07,6.3467E-01,-8.998486E+07
6.430164E+07,6.3467E-01,-9.105514E+07
6.532636E+07,6.3467E-01,-8.926240E+07
6.635109E+07,6.3467E-01,-8.593370E+07
6.737582E+07,6.3467E-01,-8.556603E+07
6.840055E+07,6.3467E-01,-8.439454E+07
6.942527E+07,6.3467E-01,-8.354369E+07
7.045000E+07,6.3467E-01,-8.119169E+07
7.147473E+07,6.3467E-01,-8.094491E+07
7.249945E+07,6.3467E-01,-7.879151E+07
7.352418E+07,6.3467E-01,-7.827616E+07
7.454891E+07,6.3467E-01,-7.846376E+07
7.557364E+07,6.3467E-01,-7.572956E+07
7.659836E+07,6.3467E-01,-7.634183E+07
7.762309E+07,6.3467E-01,-7.478155E+07
7.864782E+07,6.3467E-01,-7.424787E+07
7.967255E+07,6.3467E-01,-7.373063E+07
8.069727E+07,6.3467E-01,-7.199841E+07
8.172200E+07,6.3467E-01,-7.074739E+07
8.274673E+07,6.3467E-01,-7.052305E+07
8.377145E+07,6.3467E-01,-6.745022E+07
8.479618E+07,6.3467E-01,-6.781653E+07
8.582091E+07,6.3467E-01,-6.742080E+07
8.684564E+07,6.3467E-01,-6.610307E+07
8.787036E+07,6.3467E-01,-6.669882E+07
8.889509E+07,6.3467E-01,-6.612020E+07
8.991982E+07,6.3467E-01,-6.506403E+07
9.094455E+07,6.3467E-01,-6.225566E+07
9.196927E+07,6.3467E-01,-6.343471E+07
9.299400E+07,6.3467E-01,-6.235044E+07
9.401873E+07,6.3467E-01,-6.335547E+07
9.504345E+07,6.3467E-01,-6.098165E+07
9.606818E+07,6.3467E-01,-6.031814E+07
9.709291E+07,6.3467E-01,-5.782161E+07
9.811764E+07,6.3467E-01,-5.759866E+07
9.914236E+07,6.3467E-01,-5.685419E+07
1.001671E+08,6.3467E-01,-5.674856E+07
1.011918E+08,6.3467E-01,-5.774358E+07
1.022165E+08,6.3467E-01,-5.677146E+07
1.032413E+08,6.3467E-01,-5.641319E+07
1.042660E+08,6.3467E-01,-5.597971E+07
1.052907E+08,6.3467E-01,-5.480940E+07
1.063155E+08,6.3467E-01,-5.477422E+07
1.073402E+08,6.3467E-01,-5.423492E+07
1.083649E+08,6.3467E-01,-5.246797E+07
1.093896E+08,6.3467E-01,-5.272007E+07
1.104144E+08,6.3467E-01,-5.379460E+07
1.114391E+08,6.3467E-01,-5.119088E+07
1.124638E+08,6.3467E-01,-5.145762E+07
1.134885E+08,6.3467E-01,-5.089063E+07
1.145133E+08,6.3467E-01,-5.216536E+07
1.155380E+08,6.3467E-01,-5.144193E+07
1.165627E+08,6.3467E-01,-5.005888E+07
1.175875E+08,6.3467E-01,-4.957012E+07
1.186122E+08,6.3467E-01,-4.881544E+07
1.196369E+08,6.3467E-01,-4.807811E+07
1.206616E+08,6.3467E-01,-4.624861E+07
1.216864E+08,6.3467E-01,-4.800298E+07
1.227111E+08,6.3467E-01,-4.750056E+07
1.237358E+08,6.3467E-01,-4.783519E+07
1.247605E+08,6.3467E-01,-4.657752E+07
1.257853E+08,6.3467E-01,-4.469380E+07
1.268100E+08,6.3467E-01,-4.429546E+07
2.536200E+07,6.6640E-01,-2.284661E+08
2.638673E+07,6.6640E-01,-2.203149E+08
2.741145E+07,6.6640E-01,-2.103280E+08
2.843618E+07,6.6640E-01,-2.027316E+08
2.946091E+07,6.6640E-01,-1.959260E+08
3.048564E+07,6.6640E-01,-1.892049E+08
3.151036E+07,6.6640E-01,-1.841599E+08
3.253509E+07,6.6640E-01,-1.778369E+08
3.355982E+07,6.6640E-01,-1.709716E+08
3.458455E+07,6.6640E-01,-1.668159E+08
3.560927E+07,6.6640E-01,-1.617469E+08
3.663400E+07,6.6640E-01,-1.595068E+08
3.765873E+07,6.6640E-01,-1.542527E+08
3.868345E+07,6.6640E-01,-1.512963E+08
3.970818E+07,6.6640E-01,-1.464622E+08
4.073291E+07,6.6640E-01,-1.417017E+08
4.175764E+07,6.6640E-01,-1.374539E+08
4.278236E+07,6.6640E-01,-1.369076E+08
4.380709E+07,6.6640E-01,-1.329597E+08
4.483182E+07,6.6640E-01,-1.284739E+08
4.585655E+07,6.6640E-01,-1.276241E+08
4.688127E+07,6.6640E-01,-1.248608E+08
4.790600E+07,6.6640E-01,-1.210893E+08
4.893073E+07,6.6640E-01,-1.183772E+08
4.995545E+07,6.6640E-01,-1.150596E+08
5.098018E+07,6.6640E-01,-1.137131E+08
5.200491E+07,6.6640E-01,-1.089386E+08
5.302964E+07,6.6640E-01,-1.075358E+08
5.405436E+07,6.6640E-01,-1.079033E+08
5.507909E+07,6.6640E-01,-1.056921E+08
5.610382E+07,6.6640E-01,-1.036425E+08
5.712855E+07,6.6640E-01,-1.012723E+08
5.815327E+07,6.6640E-01,-9.971392E+07
5.917800E+07,6.6640E-01,-9.992982E+07
6.020273E+07,6.6640E-01,-9.588013E+07
6.122745E+07,6.6640E-01,-9.620636E+07
6.225218E+07,6.6640E-01,-9.337599E+07
6.327691E+07,6.6640E-01,-9.133600E+07
6.430164E+07,6.6640E-01,-8.947056E+07
6.532636E+07,6.6640E-01,-8.892873E+07
6.635109E+07,6.6640E-01,-8.526638E+07
6.737582E+07,6.6640E-01,-8.716443E+07
6.840055E+07,6.6640E-01,-8.586658E+07
6.942527E+07,6.6640E-01,-8.348138E+07
7.045000E+07,6.6640E-01,-8.207898E+07
7.147473E+07,6.6640E-01,-8.330946E+07
7.249945E+07,6.6640E-01,-8.003441E+07
7.352418E+07,6.6640E-01,-7.896130E+07
7.454891E+07,6.6640E-01,-7.625742E+07
7.557364E+07,6.6640E-01,-7.782638E+07
7.659836E+07,6.6640E-01,-7.437942E+07
7.762309E+07,6.6640E-01,-7.475956E+07
7.864782E+07,6.6640E-01,-7.328669E+07
7.967255E+07,6.6640E-01,-7.382095E+07
8.069727E+07,6.6640E-01,-7.011172E+07
8.172200E+07,6.6640E-01,-6.986320E+07
8.274673E+07,6.6640E-01,-6.978275E+07
8.377145E+07,6.6640E-01,-6.763022E+07
8.479618E+07,6.6640E-01,-6.896660E+07
8.582091E+07,6.6640E-01,-6.725275E+07
8.684564E+07,6.6640E-01,-6.524903E+07
8.787036E+07,6.6640E-01,-6.623742E+07
8.889509E+07,6.6640E-01,-6.629852E+07
8.991982E+07,6.6640E-01,-6.550655E+07
9.094455E+07,6.6640E-01,-6.352162E+07
9.196927E+07,6.6640E-01,-6.282246E+07
9.299400E+07,6.6640E-01,-6.294760E+07
9.401873E+07,6.6640E-01,-5.938850E+07
9.504345E+07,6.6640E-01,-6.033576E+07
9.606818E+07,6.6640E-01,-6.051061E+07
9.709291E+07,6.6640E-01,-5.971856E+07
9.811764E+07,6.6640E-01,-5.869905E+07
9.914236E+07,6.6640E-01,-5.831412E+07
1.001671E+08,6.6640E-01,-5.921300E+07
1.011918E+08,6.6640E-01,-5.701409E+07
1.022165E+08,6.6640E-01,-5.715908E+07
1.032413E+08,6.6640E-01,-5.678107E+07
1.042660E+08,6.6640E-01,-5.534378E+07
1.052907E+08,6.6640E-01,-5.504614E+07
1.063155E+08,6.6640E-01,-5.616615E+07
1.073402E+08,6.6640E-01,-5.441614E+07
1.083649E+08,6.6640E-01,-5.234370E+07
1.093896E+08,6.6640E-01,-5.560029E+07
1.104144E+08,6.6640E-01,-5.282789E+07
1.114391E+08,6.6640E-01,-5.207210E+07
1.124638E+08,6.6640E-01,-5.049904E+07
1.134885E+08,6.6640E-01,-5.280482E+07
1.145133E+08,6.6640E-01,-4.966140E+07
1.155380E+08,6.6640E-01,-5.081079E+07
1.165627E+08,6.6640E-01,-5.153763E+07
1.175875E+08,6.6640E-01,-5.131775E+07
1.186122E+08,6.6640E-01,-4.998990E+07
1.196369E+08,6.6640E-01,-4.764834E+07
1.206616E+08,6.6640E-01,-5.030684E+07
1.216864E+08,6.6640E-01,-4.648907E+07
1.227111E+08,6.6640E-01,-4.841077E+07
1.237358E+08,6.6640E-01,-4.564687E+07
1.247605E+08,6.6640E-01,-4.569448E+07
1.257853E+08,6.6640E-01,-4.712451E+07
1.268100E+08,6.6640E-01,-4.795889E+07
2.536200E+07,6.9813E-01,-2.276891E+08
2.638673E+07,6.9813E-01,-2.157101E+08
2.741145E+07,6.9813E-01,-2.127323E+08
2.843618E+07,6.9813E-01,-2.015376E+08
2.946091E+07,6.9813E-01,-1.961795E+08
3.048564E+07,6.9813E-01,-1.887951E+08
3.151036E+07,6.9813E-01,-1.827086E+08
3.253509E+07,6.9813E-01,-1.786663E+08
3.355982E+07,6.9813E-01,-1.706937E+08
3.458455E+07,6.9813E-01,-1.694099E+08
3.560927E+07,6.9813E-01,-1.628698E+08
3.663400E+07,6.9813E-01,-1.566312E+08
3.765873E+07,6.9813E-01,-1.528648E+08
3.868345E+07,6.9813E-01,-1.501467E+08
3.970818E+07,6.9813E-01,-1.449311E+08
4.073291E+07,6.9813E-01,-1.414429E+08
4.175764E+07,6.9813E-01,-1.382996E+08
4.278236E+07,6.9813E-01,-1.336182E+08
4.380709E+07,6.9813E-01,-1.325923E+08
4.483182E+07,6.9813E-01,-1.297176E+08
4.585655E+07,6.9813E-01,-1.256847E+08
4.688127E+07,6.9813E-01,-1.231859E+08
4.790600E+07,6.9813E-01,-1.202104E+08
4.893073E+07,6.9813E-01,-1.196311E+08
4.995545E+07,6.9813E-01,-1.163330E+08
5.098018E+07,6.9813E-01,-1.116708E+08
5.200491E+07,6.9813E-01,-1.115889E+08
5.302964E+07,6.9813E-01,-1.106327E+08
5.405436E+07,6.9813E-01,-1.034282E+08
5.507909E+07,6.9813E-01,-1.045259E+08
5.610382E+07,6.9813E-01,-1.044970E+08
5.712855E+07,6.9813E-01,-1.022876E+08
5.815327E+07,6.9813E-01,-1.000820E+08
5.917800E+07,6.9813E-01,-9.802548E+07
6.020273E+07,6.9813E-01,-9.530098E+07
6.122745E+07,6.9813E-01,-9.449753E+07
6.225218E+07,6.9813E-01,-9.244769E+07
6.327691E+07,6.9813E-01,-9.192876E+07
6.430164E+07,6.9813E-01,-9.044266E+07
6.532636E+07,6.9813E-01,-8.856225E+07
6.635109E+07,6.9813E-01,-8.825724E+07
6.737582E+07,6.9813E-01,-8.467201E+07
6.840055E+07,6.9813E-01,-8.336996E+07
6.942527E+07,6.9813E-01,-8.392569E+07
7.045000E+07,6.9813E-01,-8.037289E+07
7.147473E+07,6.9813E-01,-8.061302E+07
7.249945E+07,6.9813E-01,-8.024322E+07
7.352418E+07,6.9813E-01,-8.001683E+07
7.454891E+07,6.9813E-01,-7.531045E+07
7.557364E+07,6.9813E-01,-7.853165E+07
7.659836E+07,6.9813E-01,-7.495947E+07
7.762309E+07,6.9813E-01,-7.454888E+07
7.864782E+07,6.9813E-01,-7.448476E+07
7.967255E+07,6.9813E-01,-7.447741E+07
8.069727E+07,6.9813E-01,-7.285162E+07
8.172200E+07,6.9813E-01,-7.377511E+07
8.274673E+07,6.9813E-01,-7.074532E+07
8.377145E+07,6.9813E-01,-7.001793E+07
8.479618E+07,6.9813E-01,-6.785520E+07
8.582091E+07,6.9813E-01,-6.802604E+07
8.684564E+07,6.9813E-01,-6.761037E+07
8.787036E+07,6.9813E-01,-6.626431E+07
8.889509E+07,6.9813E-01,-6.688007E+07
8.991982E+07,6.9813E-01,-6.565067E+07
9.094455E+07,6.9813E-01,-6.189054E+07
9.196927E+07,6.9813E-01,-6.211084E+07
9.299400E+07,6.9813E-01,-6.032967E+07
9.401873E+07,6.9813E-01,-6.188371E+07
9.504345E+07,6.9813E-01,-6.262884E+07
9.606818E+07,6.9813E-01,-6.092262E+07
9.709291E+07,6.9813E-01,-5.900696E+07
9.811764E+07,6.9813E-01,-5.809995E+07
9.914236E+07,6.9813E-01,-5.916272E+07
1.001671E+08,6.9813E-01,-5.619268E+07
1.011918E+08,6.9813E-01,-5.838836E+07
1.022165E+08,6.9813E-01,-5.613628E+07
1.032413E+08,6.9813E-01,-5.530077E+07
1.042660E+08,6.9813E-01,-5.534456E+07
1.052907E+08,6.9813E-01,-5.302036E+07
1.063155E+08,6.9813E-01,-5.510735E+07
1.073402E+08,6.9813E-01,-5.302172E+07
1.083649E+08,6.9813E-01,-5.315216E+07
1.093896E+08,6.9813E-01,-5.140397E+07
1.104144E+08,6.9813E-01,-5.152118E+07
1.114391E+08,6.9813E-01,-4.893301E+07
1.124638E+08,6.9813E-01,-5.225462E+07
1.134885E+08,6.9813E-01,-5.114396E+07
1.145133E+08,6.9813E-01,-4.962446E+07
1.155380E+08,6.9813E-01,-5.108383E+07
1.165627E+08,6.9813E-01,-5.000039E+07
1.175875E+08,6.9813E-01,-4.835013E+07
1.186122E+08,6.9813E-01,-4.899419E+07
1.196369E+08,6.9813E-01,-4.891438E+07
1.206616E+08,6.9813E-01,-4.930041E+07
1.216864E+08,6.9813E-01,-4.799872E+07
